Date,State,confirmed_cum,deaths_cum,tests_cum,positives_cum,recovered_cum,hosp_cum,ICU_cum,vent_cum
05-03-20,NSW,25,1,0,0,0,0,0,0
05-03-20,NT,0,0,0,0,0,0,0,0
05-03-20,QLD,13,0,0,13,0,0,0,0
05-03-20,SA,7,0,0,0,0,0,0,0
05-03-20,TAS,1,0,0,1,0,0,0,0
05-03-20,VIC,10,0,0,10,0,0,0,0
05-03-20,WA,3,1,0,0,0,0,0,0
06-03-20,ACT,0,0,0,0,0,0,0,0
06-03-20,NSW,28,1,0,0,0,0,0,0
06-03-20,NT,0,0,0,0,0,0,0,0
06-03-20,QLD,14,0,0,14,0,0,0,0
06-03-20,SA,7,0,0,7,0,0,0,0
06-03-20,TAS,1,0,0,1,0,0,0,0
06-03-20,VIC,10,0,0,10,0,0,0,0
06-03-20,WA,3,1,0,0,0,0,0,0
07-03-20,ACT,0,0,0,0,0,0,0,0
07-03-20,NSW,36,1,7214,36,0,0,0,0
07-03-20,NT,0,0,0,0,0,0,0,0
07-03-20,QLD,14,0,0,14,0,0,0,0
07-03-20,SA,7,0,0,7,0,0,0,0
07-03-20,TAS,2,0,0,2,0,0,0,0
07-03-20,VIC,11,0,0,11,0,0,0,0
07-03-20,WA,3,1,0,0,0,0,0,0
08-03-20,ACT,0,0,0,0,0,0,0,0
08-03-20,NSW,40,1,8008,40,0,0,0,0
08-03-20,NT,0,0,0,0,0,0,0,0
08-03-20,QLD,15,0,0,15,0,0,0,0
08-03-20,SA,7,0,0,7,0,0,0,0
08-03-20,TAS,2,0,0,2,0,0,0,0
08-03-20,VIC,12,0,0,12,0,0,0,0
08-03-20,WA,4,1,0,0,0,0,0,0
09-03-20,ACT,0,0,0,0,0,0,0,0
09-03-20,NSW,47,2,8371,47,0,0,0,0
09-03-20,NT,0,0,0,0,0,0,0,0
09-03-20,QLD,15,0,0,15,0,0,0,0
09-03-20,SA,7,0,0,7,0,0,0,0
09-03-20,TAS,2,0,0,2,0,0,0,0
09-03-20,VIC,15,0,0,15,0,0,0,0
09-03-20,WA,6,1,0,0,0,0,0,0
10-03-20,ACT,0,0,0,0,0,0,0,0
10-03-20,NSW,61,2,10165,61,0,0,0,0
10-03-20,NT,0,0,0,0,0,0,0,0
10-03-20,QLD,18,0,0,18,0,0,0,0
10-03-20,SA,7,0,0,7,0,0,0,0
10-03-20,TAS,2,0,0,2,0,0,0,0
10-03-20,VIC,18,0,0,18,0,0,0,0
10-03-20,WA,6,1,0,0,0,0,0,0
11-03-20,ACT,0,0,0,0,0,0,0,0
11-03-20,NSW,65,2,10221,65,0,0,0,0
11-03-20,NT,0,0,0,0,0,0,0,0
11-03-20,QLD,20,0,0,20,0,0,0,0
11-03-20,SA,9,0,0,7,0,0,0,0
11-03-20,TAS,3,0,0,3,0,0,0,0
11-03-20,VIC,21,0,0,21,0,0,0,0
11-03-20,WA,9,1,0,0,0,0,0,0
12-03-20,ACT,1,0,0,1,0,0,0,0
12-03-20,NSW,78,2,14856,78,0,0,0,0
12-03-20,NT,0,0,0,0,0,0,0,0
12-03-20,QLD,27,0,0,27,0,0,0,0
12-03-20,SA,12,0,0,9,0,0,0,0
12-03-20,TAS,3,0,0,3,0,0,0,0
12-03-20,VIC,27,0,0,27,0,0,0,0
12-03-20,WA,9,1,0,0,0,0,0,0
13-03-20,ACT,1,0,0,1,0,0,0,0
13-03-20,NSW,92,2,16685,92,0,0,0,0
13-03-20,NT,0,0,0,0,0,0,0,0
13-03-20,QLD,35,1,0,35,0,0,0,0
13-03-20,SA,16,0,0,12,0,0,0,0
13-03-20,TAS,4,0,0,4,0,0,0,0
13-03-20,VIC,36,0,0,36,0,0,0,0
13-03-20,WA,14,1,0,0,0,0,0,0
14-03-20,ACT,1,0,0,1,0,0,0,0
14-03-20,NSW,112,3,20496,112,0,0,0,0
14-03-20,NT,0,0,0,0,0,0,0,0
14-03-20,QLD,46,1,0,46,0,0,0,0
14-03-20,SA,19,0,0,16,0,0,0,0
14-03-20,TAS,5,0,0,5,0,0,0,0
14-03-20,VIC,49,0,0,49,0,0,0,0
14-03-20,WA,17,1,0,0,0,0,0,0
15-03-20,ACT,1,0,0,1,0,0,0,0
15-03-20,NSW,134,3,22567,134,0,0,0,0
15-03-20,NT,0,0,0,0,0,0,0,0
15-03-20,QLD,61,1,0,61,0,0,0,0
15-03-20,SA,20,0,0,19,0,0,0,0
15-03-20,TAS,6,0,0,6,0,0,0,0
15-03-20,VIC,57,0,0,57,0,0,0,0
15-03-20,WA,18,1,0,0,0,0,0,0
16-03-20,ACT,2,0,0,2,0,0,0,0
16-03-20,NSW,171,3,26964,171,0,0,0,0
16-03-20,NT,0,0,0,0,0,0,0,0
16-03-20,QLD,68,1,0,68,0,0,0,0
16-03-20,SA,29,0,0,20,0,0,0,0
16-03-20,TAS,7,0,0,7,0,0,0,0
16-03-20,VIC,71,0,11700,71,0,0,0,0
16-03-20,WA,28,1,0,0,0,0,0,0
17-03-20,ACT,2,0,0,2,0,0,0,0
17-03-20,NSW,210,3,30244,210,0,0,0,0
17-03-20,NT,0,0,0,0,0,0,0,0
17-03-20,QLD,78,1,0,78,0,0,0,0
17-03-20,SA,32,0,0,29,0,0,0,0
17-03-20,TAS,7,0,0,7,0,0,0,0
17-03-20,VIC,94,0,14200,94,0,0,0,0
17-03-20,WA,31,1,0,0,0,0,0,0
18-03-20,ACT,3,0,0,3,0,0,0,0
18-03-20,NSW,267,4,35800,267,0,0,0,0
18-03-20,NT,0,0,0,0,0,0,0,0
18-03-20,QLD,94,1,0,94,0,0,0,0
18-03-20,SA,37,0,0,32,0,0,0,0
18-03-20,TAS,10,0,0,10,0,0,0,0
18-03-20,VIC,121,0,15200,121,0,0,0,0
18-03-20,WA,35,1,0,0,0,0,0,0
19-03-20,ACT,4,0,0,4,0,0,0,0
19-03-20,NSW,307,4,39089,307,0,0,0,0
19-03-20,NT,0,0,0,0,0,0,0,0
19-03-20,QLD,144,1,27064,144,0,0,0,0
