Date,State,confirmed,deaths,tests,positives,recovered,hosp,ICU,vent
01-04-20,TAS,2,0,2218,3,0,9,0,0
01-04-20,VIC,51,1,2000,51,52,4,0,0
01-04-20,WA,28,0,818,28,16,24,8,0
02-04-20,ACT,3,0,160,3,3,3,2,0
02-04-20,NSW,116,0,4994,116,0,13,1,-2
02-04-20,NT,3,0,142,2,0,2,0,0
02-04-20,QLD,54,1,932,54,0,-6,0,1
02-04-20,SA,18,0,1048,30,44,-4,-1,0
02-04-20,TAS,3,0,0,0,0,1,1,0
02-04-20,VIC,68,1,2000,68,79,1,1,0
02-04-20,WA,8,0,668,8,28,5,1,0
03-04-20,ACT,4,0,204,4,7,1,4,0
03-04-20,NSW,91,2,3918,91,0,0,-1,1
03-04-20,NT,4,0,193,5,0,1,0,-1
03-04-20,QLD,38,0,2656,38,0,-6,1,0
03-04-20,SA,11,0,1046,18,2,-1,1,0
03-04-20,TAS,6,0,-2218,-72,0,0,0,0
03-04-20,VIC,49,1,2000,49,54,0,0,0
03-04-20,WA,22,1,676,22,0,0,0,0
04-04-20,ACT,2,1,106,2,0,-6,-5,0
04-04-20,NSW,104,0,3178,104,0,20,-1,1
04-04-20,NT,0,0,176,0,0,4,-1,0
04-04-20,QLD,27,0,1559,27,0,-7,1,0
04-04-20,SA,11,0,1115,22,0,1,0,0
04-04-20,TAS,2,0,0,0,0,1,1,0
04-04-20,VIC,30,1,3000,30,51,5,3,0
04-04-20,WA,14,0,385,14,0,32,8,0
05-04-20,ACT,3,0,-70,3,0,1,0,0
05-04-20,NSW,87,4,3800,87,0,-1,-1,0
05-04-20,NT,1,0,111,0,0,1,0,0
05-04-20,QLD,7,1,1795,7,0,-4,1,0
05-04-20,SA,2,0,826,2,0,1,2,0
05-04-20,TAS,4,0,2845,82,0,0,0,0
05-04-20,VIC,20,0,2000,20,46,5,1,0
05-04-20,WA,17,0,946,17,56,-3,1,0
06-04-20,ACT,0,0,71,0,0,0,0,0
06-04-20,NSW,57,3,2605,57,0,0,0,0
06-04-20,NT,0,0,52,2,0,0,0,0
06-04-20,QLD,14,0,695,14,0,0,0,2
06-04-20,SA,2,0,440,2,0,0,0,0
06-04-20,TAS,3,0,127,7,0,0,0,0
06-04-20,VIC,23,2,1000,23,47,-2,0,0
06-04-20,WA,7,1,529,7,14,0,0,0
07-04-20,ACT,1,0,168,1,24,-1,0,0
07-04-20,NSW,49,2,2108,49,1356,-147,-3,1
07-04-20,NT,0,0,194,0,0,0,0,0
07-04-20,QLD,13,0,3344,13,173,-1,1,1
07-04-20,SA,4,1,528,4,43,-4,0,0
07-04-20,TAS,9,1,220,9,30,2,0,0
07-04-20,VIC,33,1,1000,33,66,2,2,0
07-04-20,WA,10,2,475,10,8,-4,-3,0
08-04-20,ACT,2,0,182,2,5,-2,0,0
08-04-20,NSW,48,0,2945,48,0,-11,-1,-1
08-04-20,NT,0,0,63,0,0,0,0,0
08-04-20,QLD,9,0,1718,9,172,-7,-2,0
08-04-20,SA,5,1,762,5,31,0,-2,0
08-04-20,TAS,9,0,103,0,8,0,0,0
08-04-20,VIC,21,1,2000,21,50,-2,-1,0
08-04-20,WA,11,0,895,11,0,-20,0,0
09-04-20,ACT,1,0,123,1,7,-1,-1,0
09-04-20,NSW,39,0,3906,39,0,-4,-5,-1
09-04-20,NT,0,0,112,0,0,0,0,0
09-04-20,QLD,10,0,3214,10,27,-2,1,1
09-04-20,SA,1,1,693,1,45,-1,-2,0
09-04-20,TAS,4,0,102,13,8,2,0,0
09-04-20,VIC,16,0,2000,16,70,5,1,0
09-04-20,WA,14,0,616,14,17,0,0,0
10-04-20,ACT,3,0,215,3,5,1,0,0
10-04-20,NSW,49,1,4444,49,0,-5,-2,2
10-04-20,NT,0,0,69,0,0,0,0,0
10-04-20,QLD,12,0,2428,12,-4,3,0,0
10-04-20,SA,7,0,430,7,14,0,0,0
10-04-20,TAS,11,1,194,11,2,-7,0,0
10-04-20,VIC,13,1,0,13,120,-7,0,0
10-04-20,WA,11,0,432,11,16,-11,-5,0
11-04-20,ACT,0,0,86,0,3,0,0,0
11-04-20,NSW,35,1,649,35,0,-5,1,0
11-04-20,NT,0,0,57,0,0,0,0,0
11-04-20,QLD,9,0,2305,9,0,-8,0,0
11-04-20,SA,1,0,443,1,46,0,1,0
11-04-20,TAS,11,0,0,11,2,0,0,0
11-04-20,VIC,24,1,5000,24,60,1,2,0
11-04-20,WA,8,0,961,8,13,16,2,0
12-04-20,ACT,-1,0,56,-1,5,-1,0,0
12-04-20,NSW,-3,1,3687,-3,0,0,0,-2
12-04-20,NT,0,0,55,0,1,-2,0,0
12-04-20,QLD,9,0,814,9,0,2,0,-1
12-04-20,SA,0,1,290,0,14,-1,-1,0
12-04-20,TAS,11,1,179,11,0,2,0,0
12-04-20,VIC,3,0,0,3,29,0,-1,0
12-04-20,WA,3,0,1013,3,23,-1,3,0
13-04-20,ACT,1,0,32,1,5,0,0,-1
13-04-20,NSW,9,2,2603,9,0,-1,0,0
13-04-20,NT,0,0,26,-1,0,0,0,0
13-04-20,QLD,4,0,857,4,74,-7,-1,0
13-04-20,SA,2,0,255,2,1,-1,0,0
13-04-20,TAS,6,0,605,6,4,1,0,0
13-04-20,VIC,13,0,3000,13,60,-4,0,12
13-04-20,WA,6,0,817,6,12,0,-1,0
14-04-20,ACT,0,0,100,0,3,0,0,0
14-04-20,NSW,7,0,1429,7,0,3,2,-2
14-04-20,NT,0,0,61,0,0,0,0,0
14-04-20,QLD,11,0,843,11,0,1,0,0
14-04-20,SA,2,0,335,2,13,-2,-2,0
14-04-20,TAS,15,1,127,15,0,1,0,0
14-04-20,VIC,10,0,1000,10,43,0,1,0
14-04-20,WA,4,0,462,4,45,0,0,0
15-04-20,ACT,0,1,199,0,2,-1,-1,0
15-04-20,NSW,16,0,1305,16,0,-7,-3,-1
15-04-20,NT,0,0,47,0,1,-1,0,0
15-04-20,QLD,1,0,1467,1,0,-1,0,-1
15-04-20,SA,0,0,506,0,26,-1,0,0
15-04-20,TAS,4,0,144,4,0,1,0,0
15-04-20,VIC,8,0,1000,8,19,-1,3,0
15-04-20,WA,5,0,216,5,42,-5,-6,0
16-04-20,ACT,0,0,129,0,2,0,0,-1
16-04-20,NSW,11,0,3200,11,0,-9,-3,1
16-04-20,NT,0,0,32,0,2,-1,0,0
16-04-20,QLD,2,0,2247,2,0,-2,0,-1
16-04-20,SA,1,0,844,1,29,0,0,0
16-04-20,TAS,11,0,164,11,8,2,0,0
16-04-20,VIC,2,0,1000,2,16,-3,-1,-3
16-04-20,WA,3,0,1010,3,2,0,-2,0
17-04-20,ACT,0,0,135,0,2,0,0,0
17-04-20,NSW,29,0,4988,29,0,-1,0,0
17-04-20,NT,0,0,85,0,2,-1,0,0
17-04-20,QLD,6,0,2500,6,0,-2,0,0
17-04-20,SA,1,0,929,1,23,-3,-3,0
17-04-20,TAS,4,1,288,4,2,1,0,0
17-04-20,VIC,1,0,2000,1,6,-4,-4,0
17-04-20,WA,6,1,602,6,37,1,0,0
18-04-20,ACT,0,0,102,0,7,-1,0,0
18-04-20,NSW,10,2,5152,10,0,-6,-1,-1
18-04-20,NT,0,0,19,0,1,-2,0,0
18-04-20,QLD,8,1,2536,8,296,3,-2,-2
18-04-20,SA,0,0,1943,0,15,0,0,0
18-04-20,TAS,4,1,278,4,1,1,0,0
18-04-20,VIC,17,0,4000,17,13,-2,-1,-1
18-04-20,WA,3,0,950,3,11,-1,0,0
19-04-20,ACT,0,0,37,0,1,0,-1,0
19-04-20,NSW,21,1,4683,21,0,0,-4,-1
19-04-20,NT,0,0,88,0,1,-1,0,0
19-04-20,QLD,4,0,1972,4,0,0,-1,0
19-04-20,SA,0,0,2049,0,8,0,0,0
19-04-20,TAS,9,0,944,9,3,1,0,0
19-04-20,VIC,9,1,3000,9,16,-1,-2,0
19-04-20,WA,1,0,1713,1,38,-5,0,0
20-04-20,ACT,1,0,170,1,2,0,0,0
20-04-20,NSW,6,0,3489,6,0,-4,1,-2
20-04-20,NT,0,0,18,0,0,0,0,0
20-04-20,QLD,0,0,1135,0,0,-2,-1,0
20-04-20,SA,0,0,968,0,9,-1,0,0
20-04-20,TAS,5,0,377,3,0,1,0,0
20-04-20,VIC,1,0,4000,1,8,-1,1,1
20-04-20,WA,0,0,581,0,9,-1,0,0
21-04-20,ACT,0,0,63,0,1,0,0,0
21-04-20,NSW,6,1,2502,6,399,2,-1,2
21-04-20,NT,0,0,79,0,4,-2,0,0
21-04-20,QLD,5,0,1600,5,0,1,0,-1
21-04-20,SA,2,0,1217,2,13,-1,0,0
21-04-20,TAS,1,0,4,1,6,-2,-1,0
21-04-20,VIC,7,0,2000,7,6,0,1,0
21-04-20,WA,1,0,643,1,8,-1,-1,0
22-04-20,ACT,0,0,130,0,1,0,0,0
22-04-20,NSW,2,2,4291,2,171,-5,-1,-1
22-04-20,NT,0,0,162,0,1,0,0,0
22-04-20,QLD,0,0,2698,0,0,-1,0,0
22-04-20,SA,1,0,1743,1,12,-1,0,0
22-04-20,TAS,4,0,547,4,6,1,0,0
22-04-20,VIC,0,0,2000,0,41,2,1,-1
22-04-20,WA,0,0,1028,0,8,-1,0,0
23-04-20,ACT,0,0,111,0,0,0,0,0
23-04-20,NSW,5,1,5645,5,80,-3,1,-1
23-04-20,NT,0,0,73,0,0,-1,0,0
23-04-20,QLD,2,0,2531,2,0,0,0,0
23-04-20,SA,0,0,1489,0,6,0,1,0
23-04-20,TAS,0,0,359,0,9,-2,0,0
23-04-20,VIC,1,1,3000,1,8,-3,-3,-1
23-04-20,WA,0,0,1010,0,7,-1,0,0
24-04-20,ACT,1,0,73,1,4,0,0,0
24-04-20,NSW,6,1,7352,6,50,-4,-2,-1
24-04-20,NT,0,0,75,0,4,-3,0,0
24-04-20,QLD,0,0,2278,0,0,-2,-1,0
24-04-20,SA,0,0,1669,0,7,0,0,0
24-04-20,TAS,2,1,276,2,17,0,-1,0
24-04-20,VIC,6,0,3000,6,3,0,1,0
24-04-20,WA,2,1,988,2,6,-4,-1,0
25-04-20,ACT,1,0,298,1,1,0,1,0
25-04-20,NSW,12,1,4840,12,137,-4,0,0
25-04-20,NT,0,0,69,0,0,-5,0,0
25-04-20,QLD,0,0,2080,0,65,0,0,0
25-04-20,SA,0,0,1140,0,1,0,0,0
25-04-20,TAS,1,1,399,1,11,-2,0,0
25-04-20,VIC,3,0,2000,3,8,-3,0,0
25-04-20,WA,1,0,1061,1,14,4,0,0
26-04-20,ACT,0,0,148,0,1,0,0,0
26-04-20,NSW,8,0,5459,8,15,-2,0,0
26-04-20,NT,0,0,42,0,3,0,0,0
26-04-20,QLD,4,0,1365,4,123,0,0,-1
26-04-20,SA,0,0,1135,0,9,0,0,0
26-04-20,TAS,4,1,437,4,6,-1,1,0
26-04-20,VIC,3,1,3000,3,3,-3,-1,-2
26-04-20,WA,0,0,606,0,8,-8,0,0
27-04-20,ACT,0,0,216,0,1,0,0,0
27-04-20,NSW,2,0,4416,2,19,-2,0,0
27-04-20,NT,0,0,14,0,0,0,0,0
27-04-20,QLD,3,0,1105,3,0,-3,0,1
27-04-20,SA,0,0,612,0,3,0,0,0
27-04-20,TAS,2,0,665,2,9,1,0,0
27-04-20,VIC,0,0,3000,0,15,2,1,1
27-04-20,WA,0,0,586,0,0,0,0,0
28-04-20,ACT,0,0,246,0,1,0,0,0
28-04-20,NSW,5,5,4114,5,16,-2,0,0
28-04-20,NT,0,0,93,0,0,0,0,0
28-04-20,QLD,0,0,2240,0,8,-1,0,0
28-04-20,SA,0,0,799,0,6,0,0,0
28-04-20,TAS,4,0,761,4,3,0,-1,0
28-04-20,VIC,2,0,5049,2,-1,0,0,0
28-04-20,WA,1,0,314,1,9,0,0,0
29-04-20,ACT,0,0,94,0,0,-1,-1,0
29-04-20,NSW,7,1,5414,7,23,-5,-2,-1
29-04-20,NT,0,0,83,0,2,-2,0,0
29-04-20,QLD,1,0,3183,1,0,-2,0,0
29-04-20,SA,0,0,1335,0,0,0,0,0
29-04-20,TAS,1,0,753,1,2,0,0,0
29-04-20,VIC,3,1,2043,3,8,-4,-2,0
29-04-20,WA,1,0,826,1,5,-2,0,0
30-04-20,ACT,0,0,232,0,2,0,0,0
30-04-20,NSW,0,0,7387,0,18,-1,-2,-1
30-04-20,NT,0,0,111,0,0,0,0,0
30-04-20,QLD,-1,0,3187,-1,9,-1,0,-2
30-04-20,SA,0,0,2006,0,0,-1,-1,0
30-04-20,TAS,2,2,1011,2,7,0,0,0
30-04-20,VIC,7,0,4026,7,4,-1,0,-1
30-04-20,WA,0,0,1271,0,7,-1,-1,0
01-05-20,ACT,0,0,307,0,0,0,0,0
01-05-20,NSW,10,1,7038,10,9,0,-1,-1
01-05-20,NT,0,0,111,0,-1,0,0,0
01-05-20,QLD,0,0,2880,0,5,0,-2,0
01-05-20,SA,0,0,1247,0,2,0,0,0
01-05-20,TAS,0,0,1065,0,9,-2,0,0
01-05-20,VIC,3,0,8589,3,2,-2,-2,0
01-05-20,WA,0,0,3990,0,4,-2,0,0
02-05-20,ACT,0,0,262,0,0,0,0,0
02-05-20,NSW,5,0,8810,5,7,1,0,0
02-05-20,NT,2,0,78,2,0,2,0,0
02-05-20,QLD,1,0,2584,1,17,-1,0,0
02-05-20,SA,0,0,1165,0,5,0,-1,0
02-05-20,TAS,0,0,855,0,4,1,0,0
02-05-20,VIC,7,0,5521,7,7,-4,0,0
02-05-20,WA,0,0,3440,0,9,-3,0,0
03-05-20,ACT,0,0,159,0,0,0,0,0
03-05-20,NSW,4,1,7234,4,6,-1,0,-1
03-05-20,NT,0,0,107,0,0,0,0,0
03-05-20,QLD,1,0,1997,1,11,-1,0,0
03-05-20,SA,0,0,934,0,0,0,0,0
03-05-20,TAS,0,0,953,0,1,-2,0,0
03-05-20,VIC,13,0,9205,13,0,0,0,0
03-05-20,WA,0,1,935,0,3,0,0,0
04-05-20,ACT,1,0,226,1,0,0,0,0
04-05-20,NSW,-2,1,5571,-2,22,0,0,-1
04-05-20,NT,0,0,27,0,0,0,0,0
04-05-20,QLD,3,0,1052,3,4,0,0,-1
04-05-20,SA,0,0,567,0,0,0,0,0
04-05-20,TAS,0,0,574,0,6,-3,1,1
04-05-20,VIC,22,0,8228,22,10,-1,-1,1
04-05-20,WA,0,0,862,0,4,-1,0,0
05-05-20,ACT,0,0,201,0,0,0,0,0
05-05-20,NSW,2,1,5296,2,21,-2,-1,1
05-05-20,NT,0,0,70,0,2,-2,0,0
05-05-20,QLD,5,0,1071,5,0,0,0,0
05-05-20,SA,0,0,803,0,1,-1,0,0
05-05-20,TAS,2,0,661,2,1,0,0,0
05-05-20,VIC,17,0,5316,17,1,1,0,-1
05-05-20,WA,0,0,1124,0,1,0,0,0
06-05-20,ACT,0,0,273,0,0,0,0,0
06-05-20,NSW,7,0,7256,7,69,0,0,-2
06-05-20,NT,0,0,78,0,0,0,0,0
06-05-20,QLD,0,0,2483,0,5,0,0,0
06-05-20,SA,0,0,1512,0,2,0,0,0
06-05-20,TAS,0,0,459,0,3,0,0,0
06-05-20,VIC,17,0,10100,17,10,-4,0,0
06-05-20,WA,0,0,1739,0,0,0,0,0
07-05-20,ACT,0,0,376,0,0,0,0,0
07-05-20,NSW,2,0,10545,2,45,-1,-3,-1
07-05-20,NT,0,0,114,0,1,-1,0,0
07-05-20,QLD,2,0,4694,2,4,-1,-1,0
07-05-20,SA,1,0,1516,1,3,0,0,0
07-05-20,TAS,2,0,758,2,2,0,0,0
07-05-20,VIC,15,0,14430,15,1,0,0,0
07-05-20,WA,0,0,1460,0,3,-1,0,0
08-05-20,ACT,0,0,479,0,0,0,0,0
08-05-20,NSW,3,0,9461,3,23,-1,0,0
08-05-20,NT,0,0,150,0,0,0,0,0
08-05-20,QLD,0,0,4297,0,5,1,0,0
08-05-20,SA,0,0,1510,0,0,0,0,0
08-05-20,TAS,0,0,573,0,5,0,0,0
08-05-20,VIC,14,0,16758,14,10,0,0,-1
08-05-20,WA,1,0,1473,1,3,-2,-2,0
09-05-20,ACT,0,0,317,0,0,0,0,0
09-05-20,NSW,4,0,13692,4,18,-3,-2,-1
09-05-20,NT,0,0,122,0,0,0,0,0
09-05-20,QLD,0,0,3821,0,25,0,0,0
09-05-20,SA,0,0,1335,0,0,-1,0,0
09-05-20,TAS,0,0,541,0,4,0,0,0
09-05-20,VIC,10,0,16640,10,4,-1,0,0
09-05-20,WA,0,0,1738,0,2,0,0,0
10-05-20,ACT,0,0,463,0,1,0,0,0
10-05-20,NSW,2,0,9515,2,11,-7,0,0
10-05-20,NT,0,0,106,0,0,0,0,0
10-05-20,QLD,0,0,2790,0,0,-1,0,0
10-05-20,SA,0,0,1166,0,1,0,0,0
10-05-20,TAS,0,0,197,0,6,0,0,0
10-05-20,VIC,10,0,16984,10,10,0,-1,0
10-05-20,WA,0,0,1195,0,0,0,0,0
11-05-20,ACT,0,0,202,0,0,0,0,0
11-05-20,NSW,0,0,5258,0,2,7,-1,0
11-05-20,NT,0,0,32,0,0,0,0,0
11-05-20,QLD,0,0,1203,0,2,-1,0,0
11-05-20,SA,0,0,969,0,0,0,0,0
11-05-20,TAS,0,0,806,0,-2,0,-1,-1
11-05-20,VIC,7,0,18437,7,14,0,0,0
11-05-20,WA,0,0,340,0,0,0,0,0
12-05-20,ACT,0,0,428,0,0,0,0,0
12-05-20,NSW,0,0,6048,0,26,-1,1,1
12-05-20,NT,0,0,119,0,0,0,0,0
12-05-20,QLD,6,0,1883,6,6,0,0,0
12-05-20,SA,0,0,889,0,0,0,0,0
12-05-20,TAS,0,0,188,0,2,0,0,0
12-05-20,VIC,13,0,13125,13,16,1,-1,0
12-05-20,WA,1,0,128,1,1,-2,0,0
13-05-20,ACT,0,0,270,0,0,0,0,0
13-05-20,NSW,6,1,8117,6,28,3,-1,-1
13-05-20,NT,0,0,113,0,0,0,0,0
13-05-20,QLD,0,0,3148,0,1,0,0,0
13-05-20,SA,0,0,1689,0,0,0,0,0
13-05-20,TAS,0,0,549,0,2,0,0,0
13-05-20,VIC,5,0,14804,5,9,1,2,0
13-05-20,WA,0,0,2408,0,1,-1,0,0
14-05-20,ACT,0,0,429,0,0,0,0,0
14-05-20,NSW,4,0,9747,4,24,1,1,-1
14-05-20,NT,0,0,0,0,0,0,0,0
14-05-20,QLD,1,0,3142,1,1,0,0,0
14-05-20,SA,0,0,1568,0,0,0,0,0
14-05-20,TAS,0,0,569,0,0,0,0,0
14-05-20,VIC,9,0,16186,9,0,0,0,0
14-05-20,WA,1,0,2633,1,0,0,0,0
15-05-20,ACT,0,0,427,0,0,0,0,0
15-05-20,NSW,8,0,12212,8,10,-1,-1,-1
15-05-20,NT,0,0,357,0,0,0,0,0
15-05-20,QLD,2,0,3425,2,1,-1,0,0
15-05-20,SA,0,0,1665,0,1,0,0,0
15-05-20,TAS,1,0,432,1,3,-2,0,0
15-05-20,VIC,20,0,20018,20,22,0,1,1
15-05-20,WA,0,0,1981,0,0,0,0,0
16-05-20,ACT,0,0,361,0,0,0,0,0
16-05-20,NSW,3,0,9892,3,6,0,-1,-2
16-05-20,NT,0,0,142,0,0,0,0,0
16-05-20,QLD,1,0,3247,1,6,-1,0,0
16-05-20,SA,0,0,1770,0,0,0,0,0
16-05-20,TAS,0,0,515,0,5,1,0,0
16-05-20,VIC,11,0,14511,11,10,2,0,1
16-05-20,WA,2,0,1398,2,3,0,-1,0
17-05-20,ACT,0,0,204,0,0,0,0,0
17-05-20,NSW,1,0,7104,1,1,0,1,1
17-05-20,NT,0,0,112,0,0,0,0,0
17-05-20,QLD,0,0,2366,0,1,0,-1,-1
17-05-20,SA,0,0,1105,0,0,0,0,0
17-05-20,TAS,0,0,282,0,0,1,0,0
17-05-20,VIC,7,0,14249,7,0,0,0,0
17-05-20,WA,1,0,1052,1,2,0,0,0
18-05-20,ACT,0,0,232,0,0,0,0,0
18-05-20,NSW,1,1,9039,1,0,0,-1,-2
18-05-20,NT,0,0,47,0,0,0,0,0
18-05-20,QLD,2,0,1535,2,1,-1,-1,-1
18-05-20,SA,0,0,783,0,0,0,0,0
18-05-20,TAS,0,0,360,0,2,-2,0,0
18-05-20,VIC,6,0,7071,6,22,-2,-2,-2
18-05-20,WA,0,0,841,0,2,0,0,0
19-05-20,ACT,0,0,158,0,0,0,0,0
19-05-20,NSW,2,1,5304,2,2,0,-1,0
19-05-20,NT,0,0,100,0,0,0,0,0
19-05-20,QLD,0,0,2886,0,1,0,0,0
19-05-20,SA,0,0,1097,0,0,0,0,0
19-05-20,TAS,0,0,351,0,1,0,0,0
19-05-20,VIC,6,0,12830,6,15,2,0,0
19-05-20,WA,0,0,1110,0,0,0,0,0
20-05-20,ACT,0,0,264,0,0,0,0,0
20-05-20,NSW,3,0,7093,3,17,-2,-2,0
20-05-20,NT,0,0,156,0,1,0,0,0
20-05-20,QLD,1,0,4919,1,1,0,0,0
20-05-20,SA,0,0,1688,0,0,0,0,0
20-05-20,TAS,0,0,430,0,0,0,0,0
20-05-20,VIC,7,0,9152,7,11,-1,0,0
20-05-20,WA,0,0,1995,0,0,0,0,0
21-05-20,ACT,0,0,204,0,0,0,0,0
21-05-20,NSW,1,0,6652,1,17,0,0,0
21-05-20,NT,0,0,136,0,1,-1,0,0
21-05-20,QLD,0,0,3317,0,0,0,0,0
21-05-20,SA,0,0,1988,0,0,0,0,0
21-05-20,TAS,0,0,421,0,1,-1,0,0
21-05-20,VIC,1,0,11401,1,8,0,0,0
21-05-20,WA,0,0,1998,0,0,-1,0,0
22-05-20,ACT,0,0,337,0,0,0,0,0
22-05-20,NSW,2,1,11693,2,0,0,-2,-1
22-05-20,NT,0,0,0,0,0,0,0,0
22-05-20,QLD,0,0,2986,0,0,0,0,0
22-05-20,SA,0,0,1700,0,0,0,0,0
22-05-20,TAS,0,0,188,0,2,-1,0,0
22-05-20,VIC,12,0,14430,12,6,0,0,0
22-05-20,WA,0,0,1664,0,0,0,0,0
23-05-20,ACT,0,0,314,0,0,0,0,0
23-05-20,NSW,2,0,8995,2,5,-3,0,0
23-05-20,NT,0,0,296,0,0,0,0,0
23-05-20,QLD,2,0,2349,2,1,0,0,0
23-05-20,SA,0,0,1362,0,0,-1,0,0
23-05-20,TAS,0,0,363,0,0,0,0,0
23-05-20,VIC,9,1,5723,9,5,0,-2,-1
23-05-20,WA,3,0,2178,3,4,0,0,0
24-05-20,ACT,0,0,193,0,0,0,0,0
24-05-20,NSW,1,0,6809,1,0,-1,0,0
24-05-20,NT,0,0,112,0,0,-1,0,0
24-05-20,QLD,1,0,1652,1,0,0,0,0
24-05-20,SA,0,0,995,0,0,0,0,0
24-05-20,TAS,0,0,192,0,1,0,0,0
24-05-20,VIC,1,0,21420,1,14,-1,0,0
24-05-20,WA,0,0,1160,0,0,0,0,0
25-05-20,ACT,0,0,246,0,0,0,0,0
25-05-20,NSW,3,0,4276,3,3,-1,0,0
25-05-20,NT,0,0,16,0,0,0,0,0
25-05-20,QLD,-5,0,1110,-5,-3,0,0,0
25-05-20,SA,0,0,799,0,0,0,0,0
25-05-20,TAS,0,0,469,0,1,0,0,0
25-05-20,VIC,2,0,11632,2,22,-1,0,0
25-05-20,WA,4,0,857,4,0,0,0,0
26-05-20,ACT,0,0,190,0,0,0,0,0
26-05-20,NSW,2,0,34021,2,5,-1,0,0
26-05-20,NT,0,0,163,0,0,0,0,0
26-05-20,QLD,1,0,1587,1,1,0,0,0
26-05-20,SA,1,0,1139,1,0,0,0,0
26-05-20,TAS,0,0,588,0,2,0,0,0
26-05-20,VIC,5,0,5528,5,13,0,0,0
26-05-20,WA,6,0,807,6,0,0,0,0
27-05-20,ACT,0,0,379,0,0,0,0,0
27-05-20,NSW,-3,0,7627,-3,2,0,0,0
27-05-20,NT,0,0,132,0,0,0,0,0
27-05-20,QLD,1,0,3810,1,5,0,0,0
27-05-20,SA,0,0,2519,0,0,0,0,0
27-05-20,TAS,0,0,347,0,0,0,0,0
27-05-20,VIC,8,0,33426,8,0,0,1,-2
27-05-20,WA,0,0,1858,0,0,0,0,0
28-05-20,ACT,0,0,494,0,0,0,0,0
28-05-20,NSW,1,0,9872,1,7,-1,0,0
28-05-20,NT,0,0,170,0,0,0,0,0
28-05-20,QLD,0,0,3668,0,1,0,0,0
28-05-20,SA,0,0,909,0,0,0,0,0
28-05-20,TAS,0,0,997,0,0,0,0,0
28-05-20,VIC,10,0,9861,10,13,0,-1,0
28-05-20,WA,7,0,3152,7,1,0,0,0
29-05-20,ACT,0,0,305,0,0,0,0,0
29-05-20,NSW,2,0,9962,2,-4,0,0,0
29-05-20,NT,0,0,220,0,0,0,0,0
29-05-20,QLD,0,0,1897,0,0,-3,0,0
29-05-20,SA,0,0,2076,0,0,0,0,0
29-05-20,TAS,0,0,906,0,0,-2,0,0
29-05-20,VIC,6,0,12392,6,3,-1,-1,0
29-05-20,WA,8,0,2420,8,1,0,0,0
30-05-20,ACT,0,0,418,0,0,0,0,0
30-05-20,NSW,0,0,9452,0,17,-1,0,0
30-05-20,NT,0,0,164,0,0,0,0,0
30-05-20,QLD,0,0,6126,0,0,0,0,0
30-05-20,SA,0,0,2152,0,0,0,0,0
30-05-20,TAS,0,0,660,0,2,0,0,0
30-05-20,VIC,11,0,8480,11,15,0,0,0
30-05-20,WA,1,0,3464,1,0,0,0,0
31-05-20,ACT,0,0,322,0,0,0,0,0
31-05-20,NSW,3,0,9827,3,2,-1,0,-1
31-05-20,NT,0,0,138,0,0,0,0,0
31-05-20,QLD,0,0,3375,0,1,0,0,-1
31-05-20,SA,0,0,1425,0,0,0,0,0
31-05-20,TAS,0,0,489,0,1,0,0,0
31-05-20,VIC,4,0,8126,4,-7,-1,0,0
31-05-20,WA,3,0,2328,3,1,0,0,0
01-06-20,ACT,0,0,311,0,0,0,0,0
01-06-20,NSW,3,0,5763,3,0,-1,0,0
01-06-20,NT,0,0,20,0,0,0,0,0
01-06-20,QLD,0,0,1930,0,0,0,0,0
01-06-20,SA,0,0,905,0,0,0,0,0
01-06-20,TAS,0,0,402,0,1,0,0,0
01-06-20,VIC,4,0,5850,4,3,0,-1,0
01-06-20,WA,2,0,2471,2,1,1,0,0
02-06-20,ACT,0,0,209,0,0,0,0,0
02-06-20,NSW,6,0,5424,6,2,1,0,0
02-06-20,NT,0,0,166,0,0,0,0,0
02-06-20,QLD,1,0,3024,1,0,1,0,1
02-06-20,SA,0,0,2018,0,0,0,0,0
02-06-20,TAS,0,0,561,0,0,0,0,0
02-06-20,VIC,10,0,5818,10,3,3,1,0
02-06-20,WA,0,0,947,0,0,1,0,0
03-06-20,ACT,0,0,265,0,0,0,0,0
03-06-20,NSW,0,0,7018,0,4,0,1,0
03-06-20,NT,0,0,185,0,0,0,0,0
03-06-20,QLD,0,0,3867,0,0,0,0,0
03-06-20,SA,0,0,2160,0,0,0,0,0
03-06-20,TAS,0,0,706,0,1,0,0,0
03-06-20,VIC,7,0,5148,7,6,0,0,0
03-06-20,WA,1,0,2964,1,4,-1,0,0
04-06-20,ACT,0,0,438,0,0,0,0,0
04-06-20,NSW,2,0,11365,2,9,0,-1,0
04-06-20,NT,0,0,392,0,0,0,0,0
04-06-20,QLD,1,0,4500,1,0,0,0,0
04-06-20,SA,0,0,2325,0,1,0,0,0
04-06-20,TAS,0,0,747,0,0,0,0,0
04-06-20,VIC,8,0,9683,8,15,-2,0,0
04-06-20,WA,0,0,4179,0,0,0,0,0
05-06-20,ACT,0,0,399,0,0,0,0,0
05-06-20,NSW,4,0,10171,4,14,-1,0,0
05-06-20,NT,0,0,191,0,0,0,0,0
05-06-20,QLD,0,0,4112,0,0,0,0,0
05-06-20,SA,0,0,4752,0,0,0,0,0
05-06-20,TAS,0,0,750,0,0,0,0,0
