"date","confirmed","deaths","tests","positives","recovered","hosp","icu","vent","vaccines","people_vaccinated","people_fully_vaccinated","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","id"
2021-04-29,234,13,210813,234,221,0,0,0,73597,73597,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-04-29,20516,823,5794014,20516,19673,0,0,0,516869,516869,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-04-29,998,9,1063598,998,961,1,1,0,216384,194081,22303,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-04-30,124,3,199705,124,120,0,0,0,53253,53253,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-04-30,5477,55,5647330,5477,2802,2,1,1,649898,649898,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-04-30,166,0,177322,166,117,49,0,0,24324,19522,4802,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-04-30,1559,7,2458965,1559,1507,18,0,0,458425,458425,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-04-30,724,4,1268333,724,687,2,0,0,160798,160798,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-04-30,234,13,211464,234,221,0,0,0,75483,75483,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-04-30,20518,823,5809670,20518,19674,0,0,0,533674,533674,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-04-30,999,9,1067992,999,962,1,1,0,223689,200810,22879,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-01,124,3,199935,124,120,0,0,0,54389,54389,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-01,5481,55,5657557,5481,2802,4,1,1,667243,667243,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-01,166,0,178241,166,117,49,0,0,25081,20279,4802,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-01,1561,7,2464657,1561,1507,17,0,0,469400,469400,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-01,725,4,1271818,725,690,2,0,0,165372,165372,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-01,234,13,212114,234,221,0,0,0,76953,76953,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-01,20521,823,5824918,20521,19678,0,0,0,546177,546177,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-01,1000,9,1067992,1000,968,1,1,0,230229,206737,23492,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-02,124,3,200196,124,120,0,0,0,55099,55099,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-02,5484,55,5666557,5484,2802,2,1,1,672362,672362,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-02,166,0,178859,166,125,41,0,0,25101,20299,4802,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-02,1564,7,2468776,1564,1511,17,0,0,472629,472629,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-02,727,4,1275190,727,690,1,0,0,166950,166950,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-02,234,13,212503,234,221,0,0,0,77752,77752,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-02,20522,823,5837202,20522,19679,0,0,0,551141,551141,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-02,1005,9,1071290,1005,970,2,1,0,233040,209548,23492,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-03,124,3,200291,124,120,0,0,0,55483,55483,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-03,5489,55,5674477,5489,2802,2,1,1,673278,673278,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-03,166,0,179319,166,131,35,0,0,25151,20349,4802,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-03,1567,7,2471894,1567,1511,18,0,0,473522,473522,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-03,730,4,1277209,730,691,1,0,0,167476,167476,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-03,234,13,212760,234,221,0,0,0,77971,77971,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-03,20523,823,5848862,20523,19682,0,0,0,553422,553422,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-03,1008,9,1081404,1008,972,3,1,0,234312,210809,23503,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-04,124,3,200796,124,120,0,0,0,57235,57235,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-04,5496,55,5680078,5496,2802,2,1,1,691136,691136,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-04,166,0,180462,166,131,35,0,0,24877,20075,4802,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-04,1568,7,2474437,1568,1511,18,0,0,475570,475570,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-04,732,4,1279990,732,694,2,0,0,172408,172408,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-04,234,13,213282,234,221,0,0,0,80652,80652,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-04,20524,823,5863187,20524,19683,0,0,0,572577,572577,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-04,1008,9,1084717,1008,973,3,0,0,242514,218466,24048,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-05,124,3,201265,124,120,0,0,0,58833,58833,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-05,5507,55,5693622,5507,2802,3,1,1,713270,713270,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-05,166,0,181296,166,137,29,0,0,25636,19812,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-05,1568,7,2479284,1568,1524,17,0,0,490527,490527,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-05,733,4,1283004,733,699,2,0,0,177984,177984,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-05,234,13,213920,234,221,0,0,0,82905,82905,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-05,20524,823,5882589,20524,19684,0,0,0,596444,596444,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-05,1010,9,1095206,1010,975,3,0,0,250715,226112,24603,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-06,124,3,201747,124,121,0,0,0,60247,60247,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-06,5516,55,5705201,5516,2802,3,1,1,735153,735153,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-06,167,0,182186,167,146,21,0,0,26597,20773,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-06,1571,7,2485240,1571,1524,20,0,0,505559,505559,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-06,735,4,1286392,735,702,1,0,0,183785,183785,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-06,234,13,214553,234,221,0,0,0,84272,84272,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-06,20526,823,5898989,20526,19687,0,0,0,618981,618981,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-06,1013,9,1106513,1013,976,1,0,0,258935,233864,25071,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-07,124,3,202223,124,121,0,0,0,61710,61710,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-07,5521,55,5718540,5521,2802,3,1,1,757224,757224,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-07,167,0,183174,167,154,13,0,0,27705,21881,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-07,1574,7,2492639,1574,1538,21,0,0,521357,521357,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-07,738,4,1289733,738,703,1,0,0,189465,189465,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-07,234,13,215215,234,221,0,0,0,86116,86116,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-07,20526,823,5915124,20526,19689,0,0,0,643545,643545,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-07,1013,9,1108979,1013,979,1,0,0,267409,241741,25668,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-08,124,3,202662,124,121,0,0,0,63346,63346,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-08,5527,55,5740693,5527,2802,3,1,1,778812,778812,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-08,167,0,183758,167,155,12,0,0,28534,22710,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-08,1576,7,2499215,1576,1538,21,0,0,536187,536187,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-08,738,4,1292604,738,708,1,0,0,195350,195350,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-08,234,13,215888,234,221,0,0,0,88403,88403,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-08,20527,823,5933641,20527,19691,0,0,0,662073,662073,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-08,1013,9,1112253,1013,982,1,0,0,275020,248687,26333,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-09,124,3,202924,124,121,0,0,0,64467,64467,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-09,5532,55,5758717,5532,2802,3,1,1,786154,786154,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-09,167,0,184534,167,156,11,0,0,28640,22816,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-09,1580,7,2503479,1580,1551,19,0,0,539468,539468,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-09,740,4,1296060,740,710,1,0,0,197191,197191,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-09,234,13,216271,234,221,0,0,0,89699,89699,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-09,20533,823,5946871,20533,19691,0,0,0,670029,670029,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-09,1013,9,1113328,1013,984,1,1,0,278690,252357,26333,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-10,124,3,203174,124,121,0,0,0,65043,65043,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-10,5538,55,5772485,5538,2802,3,1,1,787274,787274,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-10,167,0,185058,167,160,11,0,0,28676,22852,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-10,1580,7,2507379,1580,1552,19,0,0,541260,541260,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-10,740,4,1298190,740,717,1,0,0,197811,197811,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-10,234,13,216678,234,221,0,0,0,89806,89806,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-10,20535,823,5957417,20535,19692,0,0,0,673242,673242,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-10,1013,9,1119467,1013,986,1,1,0,280109,253776,26333,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-11,124,3,203921,124,121,0,0,0,66950,66950,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-11,5542,55,5780209,5542,2802,2,1,1,808251,808251,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-11,167,0,185879,167,161,11,0,0,29675,23851,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-11,1581,7,2512713,1581,1555,17,0,0,553579,553579,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-11,740,4,1300332,740,717,1,0,0,202578,202578,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-11,234,13,217213,234,221,0,0,0,91764,91764,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-11,20537,823,5970335,20537,19696,0,0,0,695286,695286,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-11,1015,9,1124437,1015,991,1,1,0,288024,261009,27015,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-12,124,3,204403,124,121,0,0,0,68229,68229,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-12,5546,55,5803433,5546,2802,4,1,1,833095,833095,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-12,167,0,187105,167,162,5,0,0,30690,24866,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-12,1583,7,2519779,1583,1555,18,0,0,567934,567934,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-12,741,4,1303897,741,717,2,1,0,207827,207827,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-12,234,13,217948,234,221,0,0,0,93872,93872,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-12,20537,823,5991796,20537,19699,0,0,0,715055,715055,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-12,1015,9,1128153,1015,993,2,1,0,295784,268103,27681,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-13,124,3,204902,124,121,0,0,0,69661,69661,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-13,5551,55,5821239,5551,2802,4,1,1,859246,859246,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-13,167,0,187993,167,163,4,0,0,31681,25857,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-13,1585,7,2526085,1585,1560,15,0,0,582377,582377,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-13,741,4,1307717,741,722,2,1,0,214310,214310,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-13,234,13,218570,234,221,0,0,0,95763,95763,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-13,20538,823,6013780,20538,19699,0,0,0,738448,738448,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-13,1015,9,1131460,1015,993,2,1,0,303284,274946,28338,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-14,124,3,205384,124,121,0,0,0,71176,71176,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-14,5552,55,5837049,5552,2802,4,1,1,889531,889531,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-14,167,0,189038,167,163,4,0,0,33454,27630,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-14,1585,7,2533332,1585,1561,13,0,0,596208,596208,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-14,741,4,1311185,741,723,2,1,0,220148,220148,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-14,234,13,219531,234,221,0,0,0,98132,98132,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-14,20539,823,6035711,20539,19701,0,0,0,760343,760343,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-14,1015,9,1134609,1015,995,1,1,0,311652,282620,29032,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-15,124,3,205675,124,121,0,0,0,72695,72695,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-15,5555,55,5851712,5555,2802,2,1,1,913632,913632,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-15,169,0,189836,169,163,6,0,0,34608,28784,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-15,1588,7,2540184,1588,1562,13,0,0,609461,609461,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-15,742,4,1314732,742,723,2,1,0,226302,226302,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-15,234,13,220139,234,221,0,0,0,100366,100366,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-15,20540,823,6050953,20540,19702,0,0,0,780297,780297,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-15,1015,9,1134609,1015,998,1,1,0,319436,289789,29647,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-16,124,3,205869,124,121,0,0,0,73980,73980,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-16,5558,55,5863915,5558,2802,2,1,1,926242,926242,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-16,169,0,190442,169,164,5,0,0,34868,29044,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-16,1589,7,2543760,1589,1563,13,0,0,612540,612540,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-16,742,4,1317981,742,724,2,1,0,228435,228435,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-16,234,13,220577,234,221,0,0,0,101590,101590,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-16,20544,823,6065223,20544,19702,0,0,0,787964,787964,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-16,1015,9,1134609,1015,999,1,1,0,323565,293908,29657,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-17,124,3,206122,124,121,0,0,0,74630,74630,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-17,5560,55,5874705,5560,2802,2,1,1,927464,927464,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-17,169,0,191187,169,164,5,0,0,34970,29146,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-17,1589,7,2547312,1589,1564,13,0,0,613831,613831,0,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-17,742,4,1320384,742,724,2,1,0,229134,229134,0,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-17,234,13,220906,234,221,0,0,0,102041,102041,0,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-17,20545,823,6078808,20545,19702,0,0,0,792334,792334,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-17,1015,9,1141617,1015,999,1,1,0,325733,296054,29679,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-18,124,3,206790,124,121,0,0,0,76288,59632,16656,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-18,5563,55,5883606,5563,2802,2,1,1,955808,829998,125810,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-18,170,0,192011,170,164,6,0,0,35934,30110,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-18,1591,7,2553217,1591,1564,14,0,0,626402,547504,78898,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-18,746,4,1322736,746,733,2,1,0,233985,200756,33229,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-18,234,13,221573,234,221,0,0,0,104542,86576,17966,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-18,20545,823,6096849,20545,19704,0,0,0,816551,729518,87033,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-18,1015,9,1143613,1015,1000,1,1,0,333814,303311,30503,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-19,124,3,207314,124,121,0,0,0,78050,61394,16656,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-19,5565,55,5902887,5565,2802,2,1,1,986706,860896,125810,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-19,170,0,193041,170,165,5,0,0,37349,31525,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-19,1591,7,2561025,1591,1567,12,0,0,640931,562033,78898,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-19,746,4,1327068,746,733,2,1,0,242975,209746,33229,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-19,234,13,222327,234,221,0,0,0,108658,90692,17966,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-19,20546,823,6117417,20546,19706,0,0,0,841713,754680,87033,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-19,1015,9,1147930,1015,1000,1,1,0,342472,311017,31455,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-20,124,3,207708,124,121,0,0,0,79948,63292,16656,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-20,5567,55,5919065,5567,2802,2,1,1,1018478,892668,125810,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-20,170,0,194261,170,165,5,0,0,38827,33003,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-20,1593,7,2569260,1593,1571,12,0,0,656156,577258,78898,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-20,747,4,1330943,747,736,2,0,0,250026,216797,33229,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-20,234,13,223269,234,221,0,0,0,110162,92196,17966,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-20,20546,823,6138905,20546,19707,0,0,0,866674,779641,87033,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-20,1016,9,1150843,1016,1000,1,0,0,351457,319089,32368,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-21,124,3,208255,124,121,0,0,0,81821,65165,16656,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-21,5567,55,5933756,5567,2802,2,1,1,1052533,926723,125810,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-21,170,0,195674,170,165,5,0,0,40086,34262,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-21,1595,7,2577490,1595,1572,12,0,0,673729,594831,78898,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-21,748,4,1334519,748,739,1,0,0,257411,224182,33229,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-21,234,13,224086,234,221,0,0,0,112357,94391,17966,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-21,20546,823,6156947,20546,19708,0,0,0,893227,806194,87033,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-21,1016,9,1153720,1016,1002,1,0,0,361710,328231,33479,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-22,124,3,208559,124,121,0,0,0,83411,66755,16656,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-22,5568,55,5946425,5568,2802,3,1,1,1084427,958617,125810,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-22,171,0,196546,171,165,6,0,0,40975,35151,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-22,1601,7,2583751,1601,1573,13,0,0,688793,609895,78898,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-22,748,4,1338020,748,740,1,0,0,263602,230373,33229,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-22,234,13,224745,234,221,0,0,0,115761,97795,17966,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-22,20546,823,6172155,20546,19711,0,0,0,914968,827935,87033,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-22,1016,9,1153720,1016,1003,1,0,0,371558,337141,34417,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-23,124,3,208728,124,121,0,0,0,84715,68059,16656,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-23,5570,55,5956445,5570,2802,3,1,1,1097515,971705,125810,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-23,171,0,197173,171,168,3,0,0,41040,35216,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-23,1601,7,2587941,1601,1573,12,0,0,692941,614043,78898,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-23,748,4,1341356,748,742,0,0,0,265947,232718,33229,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-23,234,13,225137,234,221,0,0,0,118205,100239,17966,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-23,20547,823,6186620,20547,19715,0,0,0,924143,837110,87033,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-23,1016,9,1153720,1016,1004,0,0,0,376458,328661,47797,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-24,124,3,208959,124,121,0,0,0,85307,68651,16656,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-24,5572,55,5966104,5572,2802,2,1,1,1099290,973480,125810,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-24,171,0,197805,171,168,3,0,0,41326,35502,5824,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-24,1605,7,2591922,1605,1578,13,0,0,694306,615408,78898,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-24,749,4,1343558,749,744,0,0,0,267172,233943,33229,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-24,234,13,225507,234,221,0,0,0,119347,101381,17966,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-24,20549,823,6197877,20549,19719,1,0,0,929107,842074,87033,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-24,1017,9,1159358,1017,1004,0,0,0,378198,330374,47824,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-25,124,3,209643,124,121,0,0,0,87738,68429,19309,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-25,5574,55,5973366,5574,2802,3,1,1,1128802,983461,145341,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-25,171,0,198647,171,169,2,0,0,42149,31806,10343,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-25,1607,7,2597225,1607,1579,11,0,0,710577,625803,84774,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-25,750,4,1346301,750,744,0,0,0,272612,227937,44675,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-25,234,13,226069,234,221,0,0,0,121526,100753,20773,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-25,20553,823,6212769,20553,19719,1,0,0,940531,838450,102081,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-25,1017,9,1162634,1017,1005,0,0,0,386687,337385,49302,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-26,124,3,210302,124,121,0,0,0,89373,70064,19309,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2021-05-26,5576,55,5990064,5576,2802,3,1,1,1162768,1017427,145341,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2021-05-26,171,0,200065,171,169,2,0,0,43743,33271,10472,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2021-05-26,1611,7,2605321,1611,1580,14,0,0,729107,644333,84774,5115451,2,"Australia","Queensland",NA,"36068882"
2021-05-26,752,4,1350665,752,745,0,0,0,279195,234520,44675,1756494,2,"Australia","South Australia",NA,"165128d0"
2021-05-26,234,13,226872,234,221,0,0,0,124144,103371,20773,535500,2,"Australia","Tasmania",NA,"86525f8e"
2021-05-26,20563,823,6238949,20563,19720,1,0,0,971029,868948,102081,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2021-05-26,1017,9,1165910,1017,1006,0,0,0,395921,344623,51298,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2021-05-27,124,3,210804,124,121,0,0,0,91238,71929,19309,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
